count,taxon.id,taxon.rank,taxon.rank_level,taxon.iconic_taxon_id,taxon.ancestor_ids,taxon.is_active,taxon.name,taxon.parent_id,taxon.ancestry,taxon.extinct,taxon.taxon_changes_count,taxon.taxon_schemes_count,taxon.observations_count,taxon.current_synonymous_taxon_ids,taxon.atlas_id,taxon.complete_species_count,taxon.wikipedia_url,taxon.iconic_taxon_name,taxon.preferred_common_name,taxon.preferred_establishment_means,taxon.default_photo.id,taxon.default_photo.license_code,taxon.default_photo.attribution,taxon.default_photo.url,taxon.default_photo.flags,taxon.default_photo.attribution_name,taxon.default_photo.square_url,taxon.default_photo.medium_url,taxon.default_photo.original_dimensions.height,taxon.default_photo.original_dimensions.width,taxon.flag_counts.resolved,taxon.flag_counts.unresolved,taxon.establishment_means.id,taxon.establishment_means.establishment_means,taxon.establishment_means.place.id,taxon.establishment_means.place.name,taxon.establishment_means.place.display_name,taxon.establishment_means.place.ancestry,taxon.conservation_status.id,taxon.conservation_status.source_id,taxon.conservation_status.user_id,taxon.conservation_status.authority,taxon.conservation_status.status,taxon.conservation_status.status_name,taxon.conservation_status.geoprivacy,taxon.conservation_status.iucn,taxon.conservation_status.place.id,taxon.conservation_status.place.name,taxon.conservation_status.place.display_name,taxon.conservation_status.place.ancestry,taxon.conservation_status.place_id
1,61479,species,10,47126,,TRUE,Leonurus japonicus,56172,48460/47126/211194/47125/47124/48151/48623/918903/918907/56172,FALSE,0,3,1914,NA,NA,NA,http://en.wikipedia.org/wiki/Leonurus_japonicus,Plantae,Chinese motherwort,introduced,117344653,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/117344653/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/117344653/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/117344653/medium.jpeg,1536,2048,0,0,96597277,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,61827,species,10,47126,,TRUE,Amaryllis belladonna,61828,48460/47126/211194/47125/47163/47218/55849/924654/924713/924715/61828,FALSE,2,4,9050,NA,NA,NA,http://en.wikipedia.org/wiki/Amaryllis_belladonna,Plantae,Belladonna Lily,introduced,87015510,NA,"(c) lovescinow, all rights reserved, uploaded by lovescinow",https://static.inaturalist.org/photos/87015510/square.jpg,,lovescinow,https://static.inaturalist.org/photos/87015510/square.jpg,https://static.inaturalist.org/photos/87015510/medium.jpg,2048,1536,1,0,110439747,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,61906,species,10,47126,,TRUE,Helminthotheca echioides,61907,48460/47126/211194/47125/47124/47605/47604/447425/359450/558819/61907,FALSE,2,5,31130,NA,NA,NA,http://en.wikipedia.org/wiki/Helminthotheca_echioides,Plantae,bristly oxtongue,introduced,148921909,cc-by-nc,"(c) Sheila Holloway, some rights reserved (CC BY-NC), uploaded by Sheila Holloway",https://inaturalist-open-data.s3.amazonaws.com/photos/148921909/square.jpg,,Sheila Holloway,https://inaturalist-open-data.s3.amazonaws.com/photos/148921909/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/148921909/medium.jpg,1536,2048,0,0,85660613,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,62009,species,10,47126,,TRUE,Nymphaea alba,51122,48460/47126/211194/47125/47124/51120/51121/51122,FALSE,0,5,11024,NA,NA,NA,https://en.wikipedia.org/wiki/Nymphaea_alba,Plantae,European White Waterlily,introduced,169681028,cc-by-nc,"(c) Kristin A. Bakkegard, some rights reserved (CC BY-NC), uploaded by Kristin A. Bakkegard",https://inaturalist-open-data.s3.amazonaws.com/photos/169681028/square.jpeg,,Kristin A. Bakkegard,https://inaturalist-open-data.s3.amazonaws.com/photos/169681028/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/169681028/medium.jpeg,1365,2048,6,0,126469437,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,64113,species,10,47126,,TRUE,Hedera canariensis,55883,48460/47126/211194/47125/47124/48700/52849/525719/55883,FALSE,1,3,5352,NA,128005,NA,http://en.wikipedia.org/wiki/Hedera_canariensis,Plantae,Canary Islands Ivy,introduced,107810864,cc-by-nc,"(c) wormsy, some rights reserved (CC BY-NC), uploaded by wormsy",https://inaturalist-open-data.s3.amazonaws.com/photos/107810864/square.jpg,,wormsy,https://inaturalist-open-data.s3.amazonaws.com/photos/107810864/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107810864/medium.jpg,1536,2048,1,0,127227813,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,69135,species,10,47126,,TRUE,Capsicum chinense,48517,48460/47126/211194/47125/47124/48515/48516/634936/634937/48517,FALSE,0,2,1633,NA,NA,NA,http://en.wikipedia.org/wiki/Capsicum_chinense,Plantae,aji pepper,introduced,13473235,cc-by-nc-sa,"(c) Stefano, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/13473235/square.jpg,,Stefano,https://inaturalist-open-data.s3.amazonaws.com/photos/13473235/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/13473235/medium.jpg,1360,2048,0,0,119459536,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,70023,species,10,47126,,TRUE,Pandanus odorifer,70025,48460/47126/211194/47125/47163/62488/70024/70025,FALSE,0,3,3882,NA,NA,NA,http://en.wikipedia.org/wiki/Pandanus_odorifer,Plantae,Screw-pine,introduced,79122566,cc-by-nc,"(c) Eiger Leng, some rights reserved (CC BY-NC), uploaded by Eiger Leng",https://inaturalist-open-data.s3.amazonaws.com/photos/79122566/square.jpg,,Eiger Leng,https://inaturalist-open-data.s3.amazonaws.com/photos/79122566/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/79122566/medium.jpg,960,1280,0,0,103243436,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,70027,species,10,47126,,TRUE,Artocarpus altilis,70029,48460/47126/211194/47125/47124/47132/50998/1529477/70029,FALSE,0,4,7441,NA,NA,NA,http://en.wikipedia.org/wiki/Breadfruit,Plantae,Breadfruit,introduced,399693521,NA,"(c) Phoebe Jackson, all rights reserved, uploaded by Phoebe Jackson",https://static.inaturalist.org/photos/399693521/square.jpeg,,Phoebe Jackson,https://static.inaturalist.org/photos/399693521/square.jpeg,https://static.inaturalist.org/photos/399693521/medium.jpeg,2048,1536,0,0,126186879,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,75310,species,10,47126,,TRUE,Agrostemma githago,71951,48460/47126/211194/47125/47124/47366/48567/791473/791475/71951,FALSE,1,5,5512,NA,NA,NA,http://en.wikipedia.org/wiki/Agrostemma_githago,Plantae,corn cockle,introduced,29127665,cc-by-nc,"(c) Alvin Diamond, some rights reserved (CC BY-NC), uploaded by Alvin Diamond",https://inaturalist-open-data.s3.amazonaws.com/photos/29127665/square.jpeg,,Alvin Diamond,https://inaturalist-open-data.s3.amazonaws.com/photos/29127665/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/29127665/medium.jpeg,2048,1365,0,0,99187897,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,75363,species,10,47126,,TRUE,Allium sativum,1080360,48460/47126/211194/47125/47163/47218/55849/924653/924696/47357/899552/1080313/1080360,FALSE,0,5,2933,NA,NA,NA,http://en.wikipedia.org/wiki/Garlic,Plantae,Garlic,introduced,75692,cc-by,"(c) Anthony Austin, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/75692/square.jpg,,Anthony Austin,https://inaturalist-open-data.s3.amazonaws.com/photos/75692/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/75692/medium.jpg,768,1024,0,0,89134269,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,75385,species,10,47126,,TRUE,Alternanthera caracasana,62885,48460/47126/211194/47125/47124/47366/52327/929250/62885,FALSE,1,4,1883,NA,NA,NA,http://en.wikipedia.org/wiki/Alternanthera_caracasana,Plantae,mat chaff-flower,introduced,53344433,cc-by-nc,"(c) Eric Keith, some rights reserved (CC BY-NC), uploaded by Eric Keith",https://inaturalist-open-data.s3.amazonaws.com/photos/53344433/square.jpg,,Eric Keith,https://inaturalist-open-data.s3.amazonaws.com/photos/53344433/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/53344433/medium.jpg,1680,1080,0,0,103470489,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,75457,species,10,47126,,TRUE,Anredera cordifolia,71972,48460/47126/211194/47125/47124/47366/71407/71972,FALSE,3,5,8047,NA,NA,NA,http://en.wikipedia.org/wiki/Anredera_cordifolia,Plantae,Mignonette vine,NA,39165812,NA,"(c) fish2bug, all rights reserved, uploaded by fish2bug",https://static.inaturalist.org/photos/39165812/square.jpg,,fish2bug,https://static.inaturalist.org/photos/39165812/square.jpg,https://static.inaturalist.org/photos/39165812/medium.jpg,1365,2048,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,75842,species,10,47126,,TRUE,Bothriochloa ischaemum,72016,48460/47126/211194/47125/47163/47162/47434/326013/635417/1138103/72016,FALSE,0,4,8605,NA,NA,NA,http://en.wikipedia.org/wiki/Bothriochloa_ischaemum,Plantae,King Ranch bluestem,introduced,15192260,cc-by-nc,"(c) James Bailey, some rights reserved (CC BY-NC), uploaded by James Bailey",https://inaturalist-open-data.s3.amazonaws.com/photos/15192260/square.jpeg,,James Bailey,https://inaturalist-open-data.s3.amazonaws.com/photos/15192260/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/15192260/medium.jpeg,1410,2048,1,0,99741730,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,75997,species,10,47126,,TRUE,Cannabis sativa,72032,48460/47126/211194/47125/47124/47132/53781/72032,FALSE,1,5,14183,NA,NA,NA,http://en.wikipedia.org/wiki/Cannabis_sativa,Plantae,Cannabis,introduced,148671703,cc-by,"(c) Matt Berger, some rights reserved (CC BY), uploaded by Matt Berger",https://inaturalist-open-data.s3.amazonaws.com/photos/148671703/square.jpeg,,Matt Berger,https://inaturalist-open-data.s3.amazonaws.com/photos/148671703/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/148671703/medium.jpeg,2048,1536,3,0,123673709,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,76658,species,10,47126,,TRUE,Digitaria ischaemum,51637,48460/47126/211194/47125/47163/47162/47434/326013/325977/1138115/51637,FALSE,1,5,3931,NA,NA,NA,http://en.wikipedia.org/wiki/Digitaria_ischaemum,Plantae,smooth crabgrass,introduced,148339064,cc-by-nc,"(c) urij777, some rights reserved (CC BY-NC), uploaded by urij777",https://inaturalist-open-data.s3.amazonaws.com/photos/148339064/square.jpg,,urij777,https://inaturalist-open-data.s3.amazonaws.com/photos/148339064/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/148339064/medium.jpg,2048,1536,2,0,110911785,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,76756,species,10,47126,,TRUE,Echinochloa crus-pavonis,58374,48460/47126/211194/47125/47163/47162/47434/326013/325977/1138116/58374,FALSE,3,4,105,NA,NA,NA,http://en.wikipedia.org/wiki/Echinochloa_crus-pavonis,Plantae,Gulf cockspur,introduced,110083946,cc-by-nc-sa,"(c) Marley Ford, some rights reserved (CC BY-NC-SA), uploaded by Marley Ford",https://inaturalist-open-data.s3.amazonaws.com/photos/110083946/square.jpeg,,Marley Ford,https://inaturalist-open-data.s3.amazonaws.com/photos/110083946/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/110083946/medium.jpeg,1536,2048,0,1,66425768,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77068,species,10,47126,,TRUE,Erysimum cheiranthoides,50630,48460/47126/211194/47125/47124/71275/47204/1473853/1473859/903171/50630,FALSE,0,5,12532,NA,NA,NA,http://en.wikipedia.org/wiki/Erysimum_cheiranthoides,Plantae,wormseed wallflower,introduced,41181904,NA,"(c) clhulse, all rights reserved, uploaded by clhulse",https://static.inaturalist.org/photos/41181904/square.jpg,,clhulse,https://static.inaturalist.org/photos/41181904/square.jpg,https://static.inaturalist.org/photos/41181904/medium.jpg,2000,2000,0,0,70617875,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77411,species,10,47126,,TRUE,Hibiscus trionum,48891,48460/47126/211194/47125/47124/48796/48797/860115/860846/48891,FALSE,1,5,9526,NA,NA,NA,http://en.wikipedia.org/wiki/Hibiscus_trionum,Plantae,flower-of-an-hour,introduced,132746536,cc-by-nc,"(c) Ramon(Ray) Evans, some rights reserved (CC BY-NC), uploaded by Ramon(Ray) Evans",https://inaturalist-open-data.s3.amazonaws.com/photos/132746536/square.jpg,,Ramon(Ray) Evans,https://inaturalist-open-data.s3.amazonaws.com/photos/132746536/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/132746536/medium.jpg,2048,2048,2,0,98593421,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77485,species,10,47126,,TRUE,Iberis umbellata,72190,48460/47126/211194/47125/47124/71275/47204/1473853/1473868/903199/72190,FALSE,0,6,1230,NA,NA,NA,http://en.wikipedia.org/wiki/Iberis_umbellata,Plantae,globe candytuft,introduced,570098,cc-by,"(c) Yoko Nekonomania, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/570098/square.jpg,,Yoko Nekonomania,https://inaturalist-open-data.s3.amazonaws.com/photos/570098/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/570098/medium.jpg,2048,1365,0,0,96949663,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77778,species,10,47126,,TRUE,Linaria purpurea,1441533,48460/47126/211194/47125/47124/48151/50638/556743/50791/1441533,FALSE,0,4,12264,NA,NA,NA,http://en.wikipedia.org/wiki/Linaria_purpurea,Plantae,Purple Toadflax,introduced,173700035,cc-by,"(c) S. Rae, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/173700035/square.jpg,,S. Rae,https://inaturalist-open-data.s3.amazonaws.com/photos/173700035/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/173700035/medium.jpg,2048,1365,0,0,122089698,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77797,species,10,47126,,TRUE,Lobelia erinus,999667,48460/47126/211194/47125/47124/47605/48040/850993/48039/999667,FALSE,1,4,9068,NA,NA,NA,https://en.wikipedia.org/wiki/Lobelia_erinus,Plantae,Garden Lobelia,introduced,78984590,cc-by,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY), uploaded by Alexis Tinker-Tsavalas",https://inaturalist-open-data.s3.amazonaws.com/photos/78984590/square.jpeg,,Alexis Tinker-Tsavalas,https://inaturalist-open-data.s3.amazonaws.com/photos/78984590/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/78984590/medium.jpeg,1538,2048,0,0,121295687,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77902,species,10,47126,,TRUE,Lycium barbarum,58333,48460/47126/211194/47125/47124/48515/48516/634936/634942/58333,FALSE,1,5,6578,NA,NA,NA,http://en.wikipedia.org/wiki/Lycium_barbarum,Plantae,matrimony vine,introduced,159096541,cc-by-nc,"(c) Susan J. Hewitt, some rights reserved (CC BY-NC), uploaded by Susan J. Hewitt",https://inaturalist-open-data.s3.amazonaws.com/photos/159096541/square.jpg,,Susan J. Hewitt,https://inaturalist-open-data.s3.amazonaws.com/photos/159096541/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/159096541/medium.jpg,2048,1536,1,0,100096292,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77952,species,10,47126,,TRUE,Malva neglecta,55978,48460/47126/211194/47125/47124/48796/48797/860115/860842/55978,FALSE,0,6,25583,NA,NA,NA,http://en.wikipedia.org/wiki/Malva_neglecta,Plantae,dwarf mallow,introduced,83395271,cc-by-nc,"(c) emilyk04, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/83395271/square.jpg,,emilyk04,https://inaturalist-open-data.s3.amazonaws.com/photos/83395271/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/83395271/medium.jpg,2048,1536,1,0,108433880,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,78090,species,10,47126,,TRUE,Mollugo verticillata,72241,48460/47126/211194/47125/47124/47366/71416/72241,FALSE,0,5,8819,NA,NA,NA,http://en.wikipedia.org/wiki/Mollugo_verticillata,Plantae,green carpetweed,NA,48120167,cc-by-nc,"(c) Christian Schwarz, some rights reserved (CC BY-NC), uploaded by Christian Schwarz",https://inaturalist-open-data.s3.amazonaws.com/photos/48120167/square.jpg,,Christian Schwarz,https://inaturalist-open-data.s3.amazonaws.com/photos/48120167/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/48120167/medium.jpg,2048,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,78237,species,10,47126,,TRUE,Nymphoides peltata,62370,48460/47126/211194/47125/47124/47605/62369/62370,FALSE,0,6,3250,NA,NA,NA,https://en.wikipedia.org/wiki/Nymphoides_peltata,Plantae,water fringe,introduced,449388,cc-by-nc-sa,"(c) Margrit, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/449388/square.jpg,,Margrit,https://inaturalist-open-data.s3.amazonaws.com/photos/449388/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/449388/medium.jpg,1288,1932,2,0,44690893,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,78340,species,10,47126,,TRUE,Panicum miliaceum,60301,48460/47126/211194/47125/47163/47162/47434/326013/325977/1138121/60301,FALSE,0,5,2853,NA,NA,NA,http://en.wikipedia.org/wiki/Proso_millet,Plantae,Proso Millet,introduced,436906957,cc-by-nc,"(c) nastusha, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/436906957/square.jpeg,,nastusha,https://inaturalist-open-data.s3.amazonaws.com/photos/436906957/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/436906957/medium.jpeg,2048,1536,0,1,127038506,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,78820,species,10,47126,,TRUE,Ranunculus bulbosus,1567664,48460/47126/211194/47125/47124/48232/48231/746709/746715/48230/1365503/1567664,FALSE,0,5,29648,NA,NA,NA,http://en.wikipedia.org/wiki/Ranunculus_bulbosus,Plantae,bulbous buttercup,introduced,69096701,cc-by-nc,"(c) Rolf Theodor Borlinghaus, some rights reserved (CC BY-NC), uploaded by Rolf Theodor Borlinghaus",https://inaturalist-open-data.s3.amazonaws.com/photos/69096701/square.jpeg,,Rolf Theodor Borlinghaus,https://inaturalist-open-data.s3.amazonaws.com/photos/69096701/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/69096701/medium.jpeg,2048,1921,0,0,32057749,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,79066,species,10,47126,,TRUE,Setaria adhaerens,50055,48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/50055,FALSE,0,4,753,NA,NA,NA,https://en.wikipedia.org/wiki/Setaria,Plantae,bur bristle grass,introduced,12767031,cc-by-nc,"(c) Bodo Nuñez Oberg, some rights reserved (CC BY-NC), uploaded by Bodo Nuñez Oberg",https://inaturalist-open-data.s3.amazonaws.com/photos/12767031/square.jpeg,,Bodo Nuñez Oberg,https://inaturalist-open-data.s3.amazonaws.com/photos/12767031/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/12767031/medium.jpeg,1800,1500,0,0,121392394,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,79070,species,10,47126,,TRUE,Setaria viridis,50055,48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/50055,FALSE,2,6,19354,NA,NA,NA,http://en.wikipedia.org/wiki/Setaria_viridis,Plantae,Green Bristle Grass,introduced,453056490,cc-by-nc,"(c) eugenezakharov, some rights reserved (CC BY-NC), uploaded by eugenezakharov",https://inaturalist-open-data.s3.amazonaws.com/photos/453056490/square.jpeg,,eugenezakharov,https://inaturalist-open-data.s3.amazonaws.com/photos/453056490/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/453056490/medium.jpeg,2048,1536,1,0,121784504,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,79123,species,10,47126,,TRUE,Sinapis alba,53265,48460/47126/211194/47125/47124/71275/47204/1473853/1473856/574731/53265,FALSE,0,5,6717,NA,NA,NA,http://en.wikipedia.org/wiki/White_mustard,Plantae,White Mustard,introduced,81022,cc-by-nc-nd,"(c) Ava Babili, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/81022/square.jpg,,Ava Babili,https://inaturalist-open-data.s3.amazonaws.com/photos/81022/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/81022/medium.jpg,1565,2048,1,0,83919430,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,79429,species,10,47126,,TRUE,Trifolium resupinatum,1582577,48460/47126/211194/47125/47124/47123/47122/507502/512504/51876/967289/1582577,FALSE,0,5,6179,NA,NA,NA,http://en.wikipedia.org/wiki/Trifolium_resupinatum,Plantae,Reversed clover,introduced,3961491,NA,"(c) Valter Jacinto, all rights reserved",https://static.inaturalist.org/photos/3961491/square.jpg,,Valter Jacinto,https://static.inaturalist.org/photos/3961491/square.jpg,https://static.inaturalist.org/photos/3961491/medium.jpg,675,900,0,0,127329991,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,81600,species,10,47126,,TRUE,Hydrocharis morsus-ranae,81601,48460/47126/211194/47125/47163/48073/50361/81601,FALSE,0,4,8784,NA,NA,NA,https://en.wikipedia.org/wiki/Hydrocharis_morsus-ranae,Plantae,European Frog-bit,introduced,46217677,cc-by-nc,"(c) Nick Bishop, some rights reserved (CC BY-NC), uploaded by Nick Bishop",https://inaturalist-open-data.s3.amazonaws.com/photos/46217677/square.jpg,,Nick Bishop,https://inaturalist-open-data.s3.amazonaws.com/photos/46217677/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/46217677/medium.jpg,1080,1616,0,0,114551253,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,82306,species,10,47126,,TRUE,Acorus calamus,82305,48460/47126/211194/47125/47163/71270/71429/82305,FALSE,0,7,3457,NA,NA,NA,http://en.wikipedia.org/wiki/Acorus_calamus,Plantae,Eurasian Sweet-Flag,introduced,31058762,cc-by-nc,"(c) Eduard Garin, some rights reserved (CC BY-NC), uploaded by Eduard Garin",https://inaturalist-open-data.s3.amazonaws.com/photos/31058762/square.jpg,,Eduard Garin,https://inaturalist-open-data.s3.amazonaws.com/photos/31058762/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/31058762/medium.jpg,1536,2048,1,0,122892003,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,82742,species,10,47126,,TRUE,Ceratonia siliqua,82743,48460/47126/211194/47125/47124/47123/47122/324170/542136/82743,FALSE,0,5,11253,NA,NA,NA,http://en.wikipedia.org/wiki/Ceratonia_siliqua,Plantae,carob tree,introduced,115233173,cc-by-nc,"(c) Sara Fonseca, some rights reserved (CC BY-NC), uploaded by Sara Fonseca",https://inaturalist-open-data.s3.amazonaws.com/photos/115233173/square.jpg,,Sara Fonseca,https://inaturalist-open-data.s3.amazonaws.com/photos/115233173/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/115233173/medium.jpg,2048,1536,0,0,116532255,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,83424,species,10,47126,,TRUE,Evolvulus glomeratus,83418,48460/47126/211194/47125/47124/48515/52345/1395431/993828/83418,FALSE,0,1,2176,NA,126681,NA,https://en.wikipedia.org/wiki/Evolvulus_glomeratus,Plantae,Blue daze,introduced,54231577,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/54231577/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/54231577/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/54231577/medium.jpeg,1536,2048,0,0,16415931,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,83634,species,10,47126,,TRUE,Archontophoenix cunninghamiana,83638,48460/47126/211194/47125/47163/48866/48867/154972/1470417/1535331/83638,FALSE,0,2,3052,NA,NA,NA,http://en.wikipedia.org/wiki/Archontophoenix_cunninghamiana,Plantae,Piccabeen Palm,introduced,156019512,cc-by-nc,"(c) Scott W. Gavins, some rights reserved (CC BY-NC), uploaded by Scott W. Gavins",https://inaturalist-open-data.s3.amazonaws.com/photos/156019512/square.jpeg,,Scott W. Gavins,https://inaturalist-open-data.s3.amazonaws.com/photos/156019512/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/156019512/medium.jpeg,1536,2048,0,0,123872776,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
